55-E3-3D-3C,	858920081440955708,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-F0-84-0B,	352732081391494155,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-DC-B2-0B,	352732081390195211,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-17-DD-0B,	352732081394072843,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A8-46-0B,	352733081437091339,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DF-48-3C,	858920081440696380,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DD-69-3C,	858920081440573756,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-BC-9D-3C,	864919081354538300,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
55-AA-90-0B,	352733081437241355,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-ED-0E-0B,	352732081391267339,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F4-6F-0B,	352732081391750923,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1A-57-0B,	352732081394235147,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D5-53-3C,	858920081440043836,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-1B-A2-0B,	352732081394319883,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-CB-69-0A,	352730081456171274,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D5-13-3C,	858920081440027452,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F9-3A-3C,	858920081442396732,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F3-1E-3C,	858920081441996348,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FB-C2-3C,	858920081442562620,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-1F-4A-0B,	352732081394559499,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-CB-C2-0A,	352730081456194058,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1D-21-0B,	352732081394417931,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-DB-A2-0B,	352732081390125579,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D4-F4-3C,	858920081440019516,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-F3-80-0B,	352732081391689739,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-E5-43-0B,	352732081390756619,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-24-D4-0B,	352731081378145291,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
51-B0-59-0B,	518731081370511627,	2017-08-29 15:50:42.247,HS_EL5102-0_F_V3-2
53-57-82-0B,	352732081398243851,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A9-AD-0B,	352733081437183243,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DE-EA-3C,	858920081440672316,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
51-B8-CF-15,	433805081371066133,	2018-08-23 08:31:35.673,HS_EL5102-0_F_V3-2
50-BB-7A-3C,	864919081354463804,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
55-FB-CD-3C,	858920081442565436,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-05-42-0B,	352732081392853515,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-0C-A6-0B,	352732081393337867,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DB-EF-3C,	858920081440476988,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B2-72-3C,	858920081437758012,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-BA-34-3C,	858920081438266428,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-69-DC-0B,	352732081399446539,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-EC-22-0B,	352732081391206923,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F3-93-0B,	352732081391694603,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-29-1F-0B,	352731081378426635,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1D-C5-0B,	352732081394459915,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D8-B4-3C,	858920081440265276,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FA-32-3C,	858920081442460220,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-6A-6B-0B,	352732081399483147,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-13-08-0B,	352732081393756171,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-20-D9-0B,	352732081394661643,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1F-A1-0B,	352732081394581771,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-E3-42-0A,	352730081457734154,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A7-9A-0B,	352733081437047307,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-C3-20-0B,	352733081438851083,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
50-3F-5A-3D,	858920081346329149,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-AA-DE-3C,	858920081437261372,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-AB-39-3C,	858920081437284668,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DC-D6-3C,	858920081440536124,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-97-5E-0B,	352733081435983371,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-9F-E6-0B,	352733081436542475,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-03-BE-0B,	352732081392754187,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1C-5A-0B,	352732081394366987,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-E5-41-0B,	352732081390756107,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-00-F0-0B,	352732081392570379,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-E1-75-3C,	858920081440838972,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F2-4B-3C,	858920081441942332,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
56-CB-B0-0A,	352730081456189450,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-97-52-0B,	352733081435980299,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-18-13-0B,	352732081394086667,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-4D-75-0B,	352731081380807947,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-BB-67-3C,	858920081438345020,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DE-8A-3C,	858920081440647740,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-EC-55-0B,	352732081391219979,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-E5-84-0B,	352732081390773259,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-D7-EE-0B,	352732081389882891,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-CB-6D-0A,	352730081456172298,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D4-01-3C,	858920081439957308,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-1C-3C-0B,	352732081394359307,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-B9-9C-3C,	858920081438227516,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FA-06-3C,	858920081442448956,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-B8-6B-3C,	864919081354263356,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
54-A9-3E-0A,	352730081420377610,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
54-A9-0A-0A,	352730081420364298,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D4-6C-3C,	858920081439984700,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-D5-97-3C,	858920081440061244,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B8-09-3C,	858920081438124348,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DF-71-3C,	858920081440706876,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-62-4D-0B,	352732081398951179,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-F2-C7-3C,	858920081441974076,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DB-52-3C,	858920081440436796,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-93-FD-3C,	858920081435761980,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-D7-0E-3C,	858920081440157244,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FB-D5-3C,	858920081442567484,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-BC-F2-3C,	864919081354560060,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
55-F1-B5-3C,	858920081441903932,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
54-BC-83-09,	518726081421640457,	2017-08-29 15:50:42.247,HS_EL5102-0_F_V3-2
52-D3-8F-0B,	352732081389596427,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-67-19-0B,	352732081399265547,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-69-AA-0B,	352732081399433739,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-73-9C-0B,	352732081400085515,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-EC-9D-0B,	352732081391238411,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-B4-F2-3C,	858920081437921852,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-BD-89-3C,	858920081438484796,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-BD-E5-3C,	858920081438508348,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F6-02-3C,	858920081442185788,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-E6-B8-0B,	352732081390852107,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-D3-BC-0A,	352730081456716810,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-95-5D-3C,	858920081435852092,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-35-81-0B,	352732081396015371,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
51-BD-4F-15,	433805081371361045,	2018-08-23 08:31:35.673,HS_EL5102-0_F_V3-2
55-94-B0-3C,	858920081435807804,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B3-75-3C,	858920081437824316,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-E5-E9-0B,	352732081390799115,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F2-23-0B,	352732081391600395,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-EC-72-0B,	352732081391227403,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
54-A8-8D-0A,	352730081420332298,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-12-26-0B,	352732081393698315,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-9E-95-0B,	352733081436456203,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-C0-94-3C,	858920081438684220,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-94-10-3C,	858920081435766844,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B0-57-3C,	858920081437620028,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DF-82-3C,	858920081440711228,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-98-AC-3C,	858920081436068924,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FB-DA-3C,	858920081442568764,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-69-C2-0B,	352732081399439883,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-EC-5D-0B,	352732081391222027,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-C6-9F-0B,	352733081439080203,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
50-1D-EF-3D,	858920081344139069,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-E0-81-3C,	858920081440776508,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-D5-0D-0B,	352732081389694219,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-C3-4C-0B,	352732081388530699,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-E1-BD-0A,	352730081457634570,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-BF-D2-0B,	352733081438634507,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-BD-C0-0B,	352733081438498827,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-D5-64-0A,	352730081456825354,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-69-93-0B,	352732081399427851,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-6A-5C-0B,	352732081399479307,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-97-07-3C,	858920081435961148,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-D6-2D-3C,	858920081440099644,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-98-D5-3C,	858920081436079420,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B4-0A-3C,	858920081437862460,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-99-25-0B,	352733081436099851,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-69-5A-0B,	352732081399413259,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-9D-F6-0B,	352733081436415499,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1B-85-0B,	352732081394312459,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-74-92-0B,	352732081400148491,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-F6-CC-3C,	858920081442237500,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-98-34-3C,	858920081436038204,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-EC-71-0B,	352732081391227147,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F2-77-0B,	352732081391621899,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-E5-A7-0B,	352733081457891083,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A0-72-0B,	352733081436578315,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D4-06-3C,	858920081439958588,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-01-9E-0B,	352732081392614923,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D4-34-3C,	858920081439970364,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-FC-3C-3C,	858920081442593852,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F2-2D-3C,	858920081441934652,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-AD-96-3C,	858920081437439548,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-66-41-0B,	352732081399210251,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A9-EF-0B,	352733081437200139,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-93-B2-0B,	352733081435742731,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-73-7F-0B,	352732081400078091,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-B1-66-3C,	858920081437689404,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DB-09-3C,	858920081440418108,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-BA-4E-3C,	864919081354387004,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
55-BD-CD-3C,	858920081438502204,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DF-76-3C,	858920081440708156,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
57-E1-F6-3C,	858920081474426428,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F9-50-3C,	858920081442402364,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-6B-87-0B,	352732081399555851,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-93-BA-0B,	352733081435744779,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-5C-5C-0B,	352732081398561803,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-CB-87-0B,	352732081389070091,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-73-71-0B,	352732081400074507,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-93-CB-3C,	858920081435749180,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-AE-E9-0B,	352733081437526283,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-61-52-0B,	352732081398886923,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-AB-70-3C,	858920081437298748,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B3-4C-3C,	858920081437813820,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-E9-0C-3C,	858920081441336380,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
56-79-67-3C,	858920081450796860,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
54-1D-15-0B,	352732081411192075,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F4-5B-0B,	352732081391745803,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-62-46-0B,	352732081398949387,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F1-40-0B,	352732081391542283,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-E6-37-0B,	352732081390819083,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-14-CE-0B,	352732081393872395,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D2-6B-3C,	858920081439853372,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-6B-77-0B,	352732081399551755,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DD-55-3C,	858920081440568636,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-E6-9F-0B,	352732081390845707,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-13-6F-0B,	352732081393782539,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
56-D4-7D-0A,	352730081456766218,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-24-B5-0B,	352731081378137355,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-19-BF-0B,	352732081394196235,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-94-C0-3C,	858920081435811900,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F6-D3-3C,	858920081442239292,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-12-E8-0B,	352732081393747979,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-E6-1F-0B,	352732081390812939,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-EC-84-0B,	352732081391232011,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-29-32-0B,	352731081378431499,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-69-70-0B,	352732081399418891,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D6-74-3C,	858920081440117820,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-97-84-3C,	858920081435993148,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B2-6E-3C,	858920081437756988,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F8-F1-3C,	858920081442378044,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F8-35-3C,	858920081442329916,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-69-18-0B,	352732081399396363,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-CB-1A-0B,	352732081389042187,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
50-06-40-3D,	858920081342586941,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-C4-94-0B,	352732081388614667,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D5-BA-3C,	858920081440070204,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-95-D2-3C,	858920081435882044,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-BF-B1-3C,	858920081438626108,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DB-FB-3C,	858920081440480060,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F9-41-3C,	858920081442398524,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
52-D3-D6-0B,	352732081389614603,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-15-84-03,	341640081393918979,	2018-04-19 19:00:49.497,HS_EL5102-0_V1.9.4_02_213R
52-E4-4F-0B,	352732081390694155,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
51-B0-61-0B,	518731081370513675,	2017-08-29 15:50:42.247,HS_EL5102-0_F_V3-2
55-A9-60-0B,	352733081437163531,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-27-A2-0B,	352732081395106315,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DB-29-3C,	858920081440426300,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-BF-6D-3C,	858920081438608700,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B4-E5-3C,	858920081437918524,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-91-DA-3C,	858920081435621948,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-EF-54-3C,	858920081441748028,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B_LJ
55-FA-7F-3C,	858920081442479932,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-BC-7B-3C,	864919081354529596,	2019-07-17 06:23:53.677,HS_EL5102_1FM_60_00_A0_1675A
52-CB-EC-0B,	352732081389095947,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-A9-8F-0B,	352733081437175563,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-20-31-0B,	352732081394618635,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-DE-BA-3C,	858920081440660028,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-05-40-0B,	352732081392853003,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D5-57-3C,	858920081440044860,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-E1-79-3C,	858920081440839996,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-D9-20-3C,	858920081440292924,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
50-3C-36-3D,	858920081346123325,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B9-B9-3C,	858920081438234940,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F8-3E-3C,	858920081442332220,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
51-B0-8F-0B,	518731081370525451,	2017-08-29 15:50:42.247,HS_EL5102-0_F_V3-2
54-A8-A9-0A,	352730081420339466,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-1D-1A-0B,	352732081394416139,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-19-36-0B,	352732081394161163,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-D8-31-3C,	858920081440231740,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-E0-C9-3C,	858920081440794940,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-E0-2A-3C,	858920081440754236,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
53-0C-93-0B,	352732081393333003,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-14-96-0B,	352732081393858059,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-62-16-0B,	352732081398937099,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-AE-A9-0B,	352733081437509899,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-6B-85-0B,	352732081399555339,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-F2-1D-0B,	352732081391598859,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
55-F9-9C-3C,	858920081442421820,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DB-87-3C,	858920081440450364,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-AF-74-3C,	858920081437561916,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-94-96-3C,	858920081435801148,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-DA-10-3C,	858920081440354364,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-B4-1D-3C,	858920081437867324,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-F1-FA-3C,	858920081441921596,	2019-07-17 06:23:53.677,HS_EL5102_1M_62_04_A0_1675B
55-99-CE-0B,	352733081436143115,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-CC-01-0B,	352732081389101323,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-73-60-0B,	352732081400070155,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-C4-89-0B,	352732081388611851,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
53-29-79-0B,	352732081395226891,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-23-E0-0B,	352731081378082827,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
52-DE-A3-0B,	352732081390322443,	2017-08-29 15:58:33.67,HS_EL5102-0_V2-4
